Id,SalePrice
2197,106935.58035615104
2198,166117.4500356422
2199,203493.3239626856
2200,148864.4593860759
2201,140164.55345877833
2202,197359.2000992454
2203,117869.72453118715
2204,148579.5605610088
2205,103204.11446632497
2206,139991.97912299566
2207,199566.45071006095
2208,244204.15231308487
2209,182513.04661987658
2210,128202.00766731938
2211,126669.98566751467
2212,109925.61090962158
2213,106800.30779624486
2214,132776.7787515504
2215,92742.47381696891
2216,133087.63901670737
2217,57004.999306972895
2218,78404.82506846671
2219,74778.95000733295
2220,71847.32243777532
2221,294335.40413483075
2222,283619.7106220745
2223,303681.6994350109
2224,233857.0231802134
2225,131979.06348689663
2226,175832.97202855247
2227,209599.68709141493
2228,287387.45206852723
2229,229263.69077993243
2230,146924.9659306831
2231,207703.96949569683
2232,190910.38763217317
2233,190559.5646077589
2234,271267.55569434003
2235,237345.22459768655
2236,234990.2939453422
2237,308529.29270489165
2238,226014.352890756
2239,119175.87921742222
2240,182139.857242323
2241,149708.46972228834
2242,109591.24382620235
2243,116753.43371409667
2244,86321.65691353253
2245,91349.6140648548
2246,141331.87038417725
2247,124079.35748321313
2248,112928.88123710285
2249,115543.10704715952
2250,124825.15483214235
2251,109189.09941426135
2252,179382.77466262277
2253,163963.59850336323
2254,179999.5395428165
2255,199801.55410909493
2256,186403.1311508097
2257,199279.77153977638
2258,178797.91914841637
2259,179278.29740773424
2260,164862.53106618946
2261,182809.8890194949
2262,192520.10707533802
2263,361807.9127781727
2264,390605.6406600077
2265,163652.11368181885
2266,293081.7811365546
2267,323734.8709216543
2268,387338.714381435
2269,168069.06407684882
2270,206046.81735158444
2271,226943.48651168495
2272,236350.02320506633
2273,176267.57272461464
2274,186184.37261651133
2275,168029.88570197666
2276,190494.2270262743
2277,189945.1043014605
2278,160546.14448268857
2279,136603.78996341478
2280,96045.27631519217
2281,160987.21500482538
2282,175949.019422243
2283,109266.85010977305
2284,136951.2973065629
2285,133400.89185732734
2286,114623.33264544414
2287,347026.6641385478
2288,277385.8511099813
2289,281694.0783451727
2290,379119.24212758424
2291,343772.2687479938
2292,399154.0632176777
2293,386276.9063990375
2294,361882.784840206
2295,410397.8676314542
2296,229019.71013401565
2297,340306.9957173899
2298,332309.972454762
2299,323704.4600935924
2300,312639.5661405093
2301,328072.5963208265
2302,238876.6063072614
2303,236674.6380337316
2304,231986.00659681938
2305,179232.73656540818
2306,179878.45586361922
2307,189548.23309742147
2308,203056.92170328787
2309,303050.4806417813
2310,194087.03634600935
2311,201380.9447019248
2312,189661.09772635985
2313,183171.3990997515
2314,187965.81843045074
2315,186050.33833814808
2316,214500.78102001152
2317,191266.95574573276
2318,176100.68426250003
2319,191779.07647517417
2320,189105.3409664618
2321,239314.57608013006
2322,195613.3669351131
2323,189881.89454137313
2324,210428.01056480536
2325,204942.92539966013
2326,193971.01222504233
2327,209793.93331491423
2328,220110.48244838417
2329,191773.7134530916
2330,187212.244539407
2331,292416.6801918483
2332,351775.4084856472
2333,287318.7213369962
2334,246532.84318146075
2335,300222.16455220536
2336,274241.67440038896
2337,185226.0211603914
2338,252583.54167559673
2339,225035.55045241292
2340,376097.79334558157
2341,206897.50070687756
2342,231313.83044601884
2343,224788.98441826366
2344,227374.8797725893
2345,230992.92828036263
2346,197830.22658796236
2347,182463.67969913548
2348,223129.6429113038
2349,178601.08435999136
2350,325745.15533262613
2351,242873.87855845454
2352,241008.42259576416
2353,242417.8594079842
2354,131792.7110474494
2355,154898.43058949662
2356,163460.36335752672
2357,197647.7652660075
2358,190094.1828859175
2359,122810.17402873578
2360,121187.91410764528
2361,144108.3324988379
2362,264560.9201807758
2363,135144.74582434632
2364,194361.34777148126
2365,210792.91100403725
2366,185684.928209497
2367,198070.10797897866
2368,219493.68338244653
2369,188230.54458772612
2370,166166.20216229654
2371,149123.15348458255
2372,181536.0712697677
2373,304904.8508980527
2374,317737.166491695
2375,224780.99794111447
2376,269781.13556805544
2377,284545.97560683975
2378,155774.72054018365
2379,211834.44720520644
2380,150355.23660530619
2381,179375.1695970891
2382,236361.8601069601
2383,212490.16296419
2384,245289.19457665144
2385,175837.48548067507
2386,128887.08170351089
2387,128940.56327682844
2388,119590.0531800877
2389,135192.0383393517
2390,149588.8289548753
2391,132102.5898722866
2392,99031.62667468115
2393,172724.06274554023
2394,129264.01205584145
2395,203563.85600685055
2396,141484.99609134445
2397,220925.2818647598
2398,132091.20207295596
2399,50047.09039048012
2400,65035.59682074777
2401,108971.2088423841
2402,142517.35445295816
2403,135533.4833944806
2404,138488.35558621812
2405,164569.00935559097
2406,153634.31081355928
2407,127358.46541547135
2408,164987.3745892209
2409,109409.76956116251
2410,184534.00919477147
2411,108065.73268996069
2412,134965.89355420897
2413,112566.8395516192
2414,166478.77688928216
2415,120433.44824205531
2416,128744.71982206561
2417,121728.45539947209
2418,132377.14348791126
2419,111290.986681893
2420,119089.51674008736
2421,78490.24207255949
2422,94155.24913819955
2423,105919.12633928878
2424,158441.76273032482
2425,233315.39746879198
2426,138007.92677394085
2427,125810.34202289605
2428,184279.5258909865
2429,101463.56146054127
2430,128806.90589486557
2431,98278.26278072217
2432,133321.30761256284
2433,136245.5321141276
2434,122130.07857819932
2435,138867.34745668172
2436,103293.64793226839
2437,94983.09307641926
2438,105553.10569094686
2439,111886.05882484216
2440,128645.58448675595
2441,106358.98917549767
2442,92986.20283695374
2443,138662.17135985923
2444,137236.15290911548
2445,70248.61116115213
2446,126415.80338199827
2447,201428.51773108976
2448,138066.50375609245
2449,115277.89967718633
2450,157794.70490831815
2451,119245.04828808835
2452,193835.4804907486
2453,86948.87555410812
2454,117201.78262785036
2455,136373.96585536507
2456,120888.89679188712
2457,115376.95372100972
2458,122388.68313570454
2459,93954.38094891788
2460,154154.23438025295
2461,122046.19643432513
2462,118555.71103960293
2463,140335.78733120038
2464,156264.79560974828
2465,147691.58597856684
2466,105773.61407906015
2467,170274.37847580752
2468,87830.01510578574
2469,76749.05688111385
2470,193164.53589899215
2471,223209.29423837404
2472,164726.23902632558
2473,97194.41207057552
2474,73767.08383589034
2475,227874.28164401144
2476,82056.27767853899
2477,87355.13180670759
2478,154982.28994868186
2479,103253.84600850363
2480,133844.53267747647
2481,114806.66608161438
2482,115378.49290706194
2483,93596.43135432882
2484,134221.04856547253
2485,134775.00575474097
2486,132305.2677885532
2487,188333.17765714604
2488,179556.7509444998
2489,162557.0518306138
2490,141855.13509626774
2491,102453.99243539688
2492,192131.73175264525
2493,159763.94601845864
2494,153222.7564198181
2495,88343.56061955151
2496,240031.63077142963
2497,153446.54028465814
2498,93571.67096197716
2499,88468.95730143192
2500,99163.22046808124
2501,122520.40368643764
2502,134644.60174121874
2503,85300.48358886706
2504,127673.35892377602
2505,226819.20938228793
2506,245778.354797508
2507,256985.10951564682
2508,245982.69219718175
2509,220696.3405136565
2510,221430.83482713264
2511,186159.51565950504
2512,202715.0937765109
2513,240025.3223640198
2514,267343.3798547047
2515,135237.40415739387
2516,187214.1045472105
2517,137626.4712232659
2518,143493.90557222025
2519,212665.44751005666
2520,212091.89800848535
2521,194082.62250872375
2522,227470.00913710392
2523,118332.71790209296
2524,132782.1056223335
2525,134996.3208352925
2526,125313.08571810753
2527,111469.32109396963
2528,113595.2634855819
2529,164512.6901537869
2530,130779.07106403093
2531,235685.21937660658
2532,223411.95061750873
2533,208694.4182340477
2534,229283.17343690968
2535,260255.0990576347
2536,244932.46727573778
2537,230701.75401188247
2538,189851.24426855892
2539,199013.8284153319
2540,178559.88469991123
2541,198757.13355855632
2542,160094.96372337593
2543,122129.52942676772
2544,105284.00952393055
2545,150441.32653821207
2546,140041.83522027283
2547,155317.144090502
2548,160364.23724477453
2549,158176.17791442634
2550,540833.0381748553
2551,141223.25256126118
2552,128917.8610405901
2553,76264.12518697692
2554,93881.97621957632
2555,124012.4207073049
2556,82142.60062435892
2557,108293.7013266831
2558,150085.8077646166
2559,101176.83703610388
2560,148320.0788630505
2561,148021.0410886618
2562,127894.76581732172
2563,129466.21246086486
2564,205642.99969920464
2565,162471.73341009574
2566,123842.52878624893
2567,105177.84840657731
2568,185667.6035215655
2569,192964.98502451545
2570,127467.40962861793
2571,163077.6210675661
2572,165013.81908250673
2573,208994.95722020653
2574,230746.3758455367
2575,144250.210632028
2576,129630.4218476137
2577,129848.0619592038
2578,87432.29242442042
2579,41982.994290631614
2580,92118.52815217496
2581,111327.63771071489
2582,129893.63168760244
2583,240269.90810212574
2584,188193.4048803812
2585,191021.82659303467
2586,219633.86666577565
2587,202848.05256130014
2588,129119.87187230244
2589,156903.13849125852
2590,212027.36598921672
2591,251777.8863768967
2592,203568.17837411072
2593,250213.1528640487
2594,195999.9780453205
2595,239986.35004609975
2596,280127.13581123715
2597,212589.93169329315
2598,260535.55422407656
2599,355042.03667691775
2600,103025.315859175
2601,178154.61710125126
2602,55128.959733368654
2603,70483.56231282279
2604,67240.69516842213
2605,54854.69374963228
2606,151828.30144547543
2607,223239.5627918523
2608,214526.37155159976
2609,180349.20775611643
2610,104896.19870082953
2611,112396.28767078847
2612,160505.80868194744
2613,132691.67255588496
2614,107777.4049962869
2615,164722.5082158979
2616,183619.77483330172
2617,178253.22100050346
2618,243527.91096584962
2619,201399.3511794536
2620,185231.54862097272
2621,176054.49186657477
2622,184577.76286368017
2623,227148.64974129782
2624,279109.1323769861
2625,233084.3235816087
2626,182196.32603080306
2627,161258.3733224145
2628,403030.1010347716
2629,407667.28946952504
2630,329804.4495909583
2631,406187.0827790086
2632,376361.3877345075
2633,281307.46743692434
2634,383384.8019818167
2635,162497.60840066618
2636,193964.9748424242
2637,215015.69087916182
2638,238865.4946096019
2639,201231.1337277856
2640,157042.42062348797
2641,91806.04937458149
2642,173124.7506373711
2643,114467.00144679652
2644,132311.03044512222
2645,105225.14522531495
2646,94807.94447502767
2647,108205.37479198951
2648,150519.12846027993
2649,145295.15701258805
2650,134986.45611040684
2651,138286.1701894227
2652,376666.2498867496
2653,243187.0467477612
2654,259203.8048713616
2655,377092.8752458017
2656,310675.146765713
2657,337794.08560975717
2658,307754.59214553336
2659,302771.54638716765
2660,347778.4878383285
2661,320681.7896857837
2662,354859.4242699366
2663,269876.89297002775
2664,297647.0883629744
2665,348014.28168153187
2666,278057.88601311145
2667,186847.8430157142
2668,195363.83379552874
2669,176864.5752241651
2670,265054.5491249707
2671,197267.3930038882
2672,194673.63124263927
2673,197009.8492534809
2674,207862.04948100296
2675,166744.35818718665
2676,201779.4910097894
2677,196216.22621967076
2678,250903.38532710122
2679,264610.50775334204
2680,267580.7028233586
2681,385001.83297188225
2682,282598.9109280942
2683,453716.49904797965
2684,284952.1829312375
2685,300040.00011358235
2686,239080.72210033948
2687,295303.48968800367
2688,215536.86197095516
2689,197672.65598034987
2690,381353.2205557038
2691,183779.03031708067
2692,135736.67489167914
2693,194239.59631446982
2694,148052.35462119093
2695,204702.33639650187
2696,195306.36488125147
2697,176195.65401496706
2698,220376.8335859559
2699,168100.05442206108
2700,146964.75698040775
2701,164869.87528870278
2702,121406.81427180459
2703,152399.13431545516
2704,143719.1574629497
2705,96197.55239313183
2706,95516.69955981016
2707,132185.01263915346
2708,107007.22321790125
2709,102949.1243377087
2710,112596.4576407958
2711,157274.41260637692
2712,353934.97971009684
2713,161917.4665757406
2714,150503.69972720894
2715,156636.0040208788
2716,147615.7068841979
2717,182971.03038932453
2718,205980.07093551755
2719,135031.04889299037
2720,211106.3790043514
2721,132271.13494999014
2722,181137.6454877693
2723,171901.9181625776
2724,113739.7806913798
2725,118548.73082268547
2726,119604.59785708523
2727,169136.558112445
2728,179729.87182462815
2729,138595.74211090972
2730,132012.1334043914
2731,132968.882052959
2732,113701.52938792395
2733,166064.88034220733
2734,150733.6037744531
2735,124767.95070789702
